CODIGO_SINIESTRO,FECHA_SINIESTRO,HORA_SINIESTRO,CLASE_SINIESTRO,CANTIDAD_FALLECIDOS,CANTIDAD_LESIONADOS,CANTIDAD_VEHICULOS,DEPARTAMENTO,PROVINCIA,DISTRITO,ZONA,TIPO_VIA,RED_VIAL,COD_CARRETERA,LATITUD,LONGITUD,CONDICION_CLIMATICA,ZONIFICACION,CARACTERISTICAS_VIA,PERFIL_VIA,SUPERFICIE_CALZADA,EXISTE_SENIAL_VERTICAL,CLASIFICACION_SENIAL_VERTICAL_1,CLASIFICACION_SENIAL_VERTICAL_2,EXISTE_SENIAL_HORIZONTAL,CAUSA_FACTOR_PRINCIPAL,CAUSA_ESPECIFICA,HORA,severidad,ANIO,MES,DIA_SEMANA,FIN_SEMANA,FRANJA_HORARIA,TEMPORADA,MACROREGION,TIPO_VIA_SCORE,PERFIL_VIA_SCORE,SUPERFICIE_CALZADA_SCORE,RIESGO_INFRAESTRUCTURA,RIESGO_CLIMATICO,SENIALIZACION_DEFICIENTE,EDAD_PROMEDIO,EDAD_STD,TOTAL_ALCOHOL,TOTAL_LICENCIA,TOTAL_PERSONAS,PCT_ALCOHOL,PCT_LICENCIA,ES_NOCHE
A-2021-09-208,2021-09-11,01:20,ATROPELLO,1,0,1,AYACUCHO,HUAMANGA,VINCHOS,RURAL,CARRETERA,PROVINCIAL,AY-811,-13.253825,-74.341918,NUBLADO,RURAL,TRAMO RECTO,PLANA ,ASFALTADA,NO,,,SI,IMPRUDENCIA DEL CONDUCTOR,EXCESO DE VELOCIDAD,1.0,0,2021.0,9.0,5.0,1,0,3,1,0.0,0.0,0.0,0.0,0,1,17.0,12.727922061357855,0,1,2,0.0,0.5,1
A-2021-09-63,2021-09-11,03:30,DESPISTE,1,1,1,CAJAMARCA,CAJABAMBA,CONDEBAMBA,URBANA,CARRETERA,NACIONAL,PE-3N,-7.585538,-78.133861,DESPEJADO,RESIDENCIAL,TRAMO RECTO,PLANA ,ASFALTADA,NO,,,SI,IMPRUDENCIA DEL CONDUCTOR,INVASIÓN DE CARRIL,3.0,0,2021.0,9.0,5.0,1,0,3,1,0.0,0.0,0.0,0.0,0,1,43.5,26.16295090390226,0,1,2,0.0,0.5,1
A-2021-09-38,2021-09-11,14:15,ATROPELLO,1,0,1,ANCASH,HUARAZ,INDEPENDENCIA,URBANA,CARRETERA,NACIONAL,PE-3N,-9.509058417527417,-77.532194,DESPEJADO,COMERCIAL,TRAMO RECTO,PLANA ,ASFALTADA,,,,,NEGLIGENCIA DEL CONDUCTOR,OTRO (NEGLIGENCIA DEL CONDUCTOR),14.0,0,2021.0,9.0,5.0,1,2,3,0,0.0,0.0,0.0,0.0,0,0,71.0,2.8284271247461903,0,1,2,0.0,0.5,0
A-2021-09-40,2021-09-11,15:46,DESPISTE,1,2,1,PUNO,PUNO,PUNO,URBANA,AVENIDA,URBANO,NO CORRESPONDE,-15.87,-69.987,DESPEJADO,COMERCIAL,TRAMO RECTO,PLANA ,ASFALTADA,,,,,IMPRUDENCIA DEL CONDUCTOR,CONDUCIR EN ESTADO DE EBRIEDAD Y/O DROGADICCIÓN,15.0,0,2021.0,9.0,5.0,1,2,3,1,1.0,0.0,0.0,1.0,0,0,24.333333333333332,21.594752448994022,0,0,3,0.0,0.0,0
A-2021-09-118,2021-09-11,17:40,ESPECIAL,1,0,0,LIMA,LIMA,CHACLACAYO,URBANA,CARRETERA,NACIONAL,PE-22,-11.985570801507548,-76.8095719742455,DESPEJADO,RESIDENCIAL,TRAMO RECTO,PLANA ,ASFALTADA,,,,,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,17.0,0,2021.0,9.0,5.0,1,2,3,0,0.0,0.0,0.0,0.0,0,0,46.0,7.0710678118654755,0,0,2,0.0,0.0,0
A-2021-09-48,2021-09-11,19:30,CHOQUE,1,2,2,PIURA,MORROPON,LA MATANZA,RURAL,CARRETERA,NACIONAL,PE-02A,-5.240542,-80.089013,DESPEJADO,RURAL,TRAMO RECTO,INCLINADA,ASFALTADA,,,,,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,19.0,0,2021.0,9.0,5.0,1,3,3,0,0.0,1.0,0.0,1.0,0,0,45.25,26.170912606683526,2,0,4,0.5,0.0,1
A-2021-09-276,2021-09-12,05:00,CHOQUE,1,0,2,CAJAMARCA,JAEN,BELLAVISTA,URBANA,CARRETERA,PROVINCIAL,CA-744,-5.665039781651673,-78.6812549418639,DESPEJADO,RESIDENCIAL,TRAMO RECTO,PLANA ,ASFALTADA,,,,,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,5.0,0,2021.0,9.0,6.0,1,0,3,1,0.0,0.0,0.0,0.0,0,0,32.0,8.48528137423857,0,1,2,0.0,0.5,1
A-2021-09-163,2021-09-12,12:30,FERROVIARIO,1,0,1,CUSCO,ANTA,ANTA,RURAL,CARRETERA,DEPARTAMENTAL,CU-110,-13.455011,-72.189688,DESPEJADO,RURAL,OTRO,PLANA ,CASCAJO/RIPIO,,,,,IMPRUDENCIA DEL PEATÓN,OTRO (IMPRUDENCIA DEL PEATÓN),12.0,0,2021.0,9.0,6.0,1,2,3,1,0.0,0.0,1.0,1.0,0,0,26.0,29.698484809834994,0,1,2,0.0,0.5,0
A-2021-09-41,2021-09-12,16:40,CHOQUE,1,10,2,PUNO,PUNO,PUNO,URBANA,AVENIDA,URBANO,NO CORRESPONDE,-15.851551,-70.015947,DESPEJADO,COMERCIAL,TRAMO RECTO,PLANA ,ASFALTADA,NO,,,SI,IMPRUDENCIA DEL CONDUCTOR,CONDUCIR EN ESTADO DE EBRIEDAD Y/O DROGADICCIÓN,16.0,0,2021.0,9.0,6.0,1,2,3,1,1.0,0.0,0.0,1.0,0,1,20.75,21.892817419086434,0,2,13,0.0,0.154,0
A-2021-09-119,2021-09-12,19:58,CHOQUE,1,0,0,LIMA,LIMA,VILLA EL SALVADOR,URBANA,AVENIDA,URBANO,NO CORRESPONDE,-12.19284986799084,-76.96236713957965,DESPEJADO,RESIDENCIAL,TRAMO RECTO,PLANA ,ASFALTADA,,,,,IMPRUDENCIA DEL CONDUCTOR,OTRO (IMPRUDENCIA DEL CONDUCTOR),19.0,0,2021.0,9.0,6.0,1,3,3,0,1.0,0.0,0.0,1.0,0,0,28.0,0.0,0,0,2,0.0,0.0,1
A-2021-09-59,2021-09-12,22:00,CHOQUE,1,1,2,CUSCO,URUBAMBA,YUCAY,RURAL,CARRETERA,NACIONAL,PE-28B,-13.330792,-72.071909,SOLEADO,RURAL,TRAMO RECTO,PLANA ,ASFALTADA,,,,,IMPRUDENCIA DEL CONDUCTOR,INVASIÓN DE CARRIL,22.0,0,2021.0,9.0,6.0,1,3,3,1,0.0,0.0,0.0,0.0,0,0,35.0,19.28730152198591,0,1,3,0.0,0.333,1
A-2021-09-209,2021-09-13,01:40,DESPISTE,1,1,1,AYACUCHO,PAUCAR DEL SARA SARA,PAUSA,RURAL,CARRETERA,PROVINCIAL,AY-1251,-15.367685,-73.29724,DESPEJADO,RURAL,CURVA,INCLINADA,AFIRMADO,,,,,IMPRUDENCIA DEL CONDUCTOR,CONDUCIR EN ESTADO DE EBRIEDAD Y/O DROGADICCIÓN,1.0,0,2021.0,9.0,0.0,0,0,3,1,0.0,1.0,1.0,2.0,0,0,54.5,30.405591591021544,1,0,2,0.5,0.0,1
A-2021-09-69,2021-09-13,02:00,CHOQUE,2,0,2,LA LIBERTAD,PACASMAYO,GUADALUPE,RURAL,CARRETERA,NACIONAL,PE-1N,-7.323069,-79.481149,DESPEJADO,RURAL,TRAMO RECTO,PLANA ,ASFALTADA,,,,,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,2.0,1,2021.0,9.0,0.0,0,0,3,0,0.0,0.0,0.0,0.0,0,0,38.0,0.0,0,1,3,0.0,0.333,1
A-2021-09-42,2021-09-13,04:00,ATROPELLO FUGA,1,0,0,AREQUIPA,AREQUIPA,JOSE LUIS BUSTAMANTE Y RIVERO,URBANA,CARRETERA,NACIONAL,PE-34C,-16.425485761082975,-71.53318932425682,DESPEJADO,COMERCIAL,TRAMO RECTO,PLANA ,ASFALTADA,,,,,IMPRUDENCIA DEL CONDUCTOR,EXCESO DE VELOCIDAD,4.0,0,2021.0,9.0,0.0,0,0,3,0,0.0,0.0,0.0,0.0,0,0,56.0,0.0,0,0,1,0.0,0.0,1
A-2021-09-196,2021-09-13,09:40,CHOQUE,1,0,1,PUNO,SAN ROMAN,JULIACA,URBANA,CARRETERA,NACIONAL,PE-3S,-15.495436,-70.120294,DESPEJADO,COMERCIAL,TRAMO RECTO,PLANA ,ASFALTADA,,,,,IMPRUDENCIA DEL CONDUCTOR,EXCESO DE VELOCIDAD,9.0,0,2021.0,9.0,0.0,0,1,3,1,0.0,0.0,0.0,0.0,0,0,54.0,22.627416997969522,0,1,2,0.0,0.5,0
A-2021-09-100,2021-09-13,10:10,ATROPELLO,1,0,0,PUNO,LAMPA,LAMPA,RURAL,CARRETERA,DEPARTAMENTAL,PU-123,-15.410127983519631,-70.36522252959625,DESPEJADO,RURAL,TRAMO RECTO,PLANA ,CONCRETO,,,,,NEGLIGENCIA DEL CONDUCTOR,OTRO (NEGLIGENCIA DEL CONDUCTOR),10.0,0,2021.0,9.0,0.0,0,1,3,1,0.0,0.0,0.0,0.0,0,0,26.0,25.45584412271571,0,1,2,0.0,0.5,0
A-2021-09-199,2021-09-13,12:00,CHOQUE,1,4,2,LIMA,HUAURA,PACCHO,RURAL,CARRETERA,NACIONAL,PE-18,-10.913021559228133,-77.00273990850796,DESPEJADO,RURAL,CURVA,INCLINADA,ASFALTADA,,,,,IMPRUDENCIA DEL CONDUCTOR,INVASIÓN DE CARRIL,12.0,0,2021.0,9.0,0.0,0,2,3,0,0.0,1.0,0.0,1.0,0,0,42.833333333333336,12.44856082712643,0,2,6,0.0,0.333,0
A-2021-09-255,2021-09-13,13:00,DESPISTE,1,0,1,JUNIN,CHANCHAMAYO,CHANCHAMAYO,RURAL,CARRETERA,NACIONAL,PE-22B,-11.022674418229409,-75.31631646869266,DESPEJADO,RURAL,TRAMO RECTO,PLANA ,ASFALTADA,,,,,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,13.0,0,2021.0,9.0,0.0,0,2,3,1,0.0,0.0,0.0,0.0,0,0,38.0,0.0,0,1,1,0.0,1.0,0
A-2021-09-77,2021-09-13,18:50,ATROPELLO,1,2,1,AREQUIPA,AREQUIPA,YURA,URBANA,CARRETERA,DEPARTAMENTAL,AR-123,-16.3672817,-71.6395677,DESPEJADO,RESIDENCIAL,TRAMO RECTO,PLANA ,ASFALTADA,,,,,IMPRUDENCIA DEL CONDUCTOR,EXCESO DE VELOCIDAD,18.0,0,2021.0,9.0,0.0,0,3,3,0,0.0,0.0,0.0,0.0,0,0,38.333333333333336,20.647840887931437,0,1,3,0.0,0.333,1
A-2021-09-239,2021-09-13,22:30,CHOQUE,1,0,2,MOQUEGUA,ILO,ILO,URBANA,CARRETERA,NACIONAL,PE-1SD,-17.64352615684302,-71.3391691409166,DESPEJADO,COMERCIAL,TRAMO RECTO,INCLINADA,ASFALTADA,SI,REGULADORA (R),REGULADORA (R),SI,IMPRUDENCIA DEL CONDUCTOR,OTRO (IMPRUDENCIA DEL CONDUCTOR),22.0,0,2021.0,9.0,0.0,0,3,3,0,0.0,1.0,0.0,1.0,0,0,31.5,10.606601717798213,0,1,2,0.0,0.5,1
A-2021-09-49,2021-09-13,22:30,ATROPELLO FUGA,1,0,0,PIURA,MORROPON,CHULUCANAS,RURAL,CARRETERA,NACIONAL,PE-1NS,-5.139167,-80.173203,DESPEJADO,RURAL,TRAMO RECTO,PLANA ,ASFALTADA,,,,,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,22.0,0,2021.0,9.0,0.0,0,3,3,0,0.0,0.0,0.0,0.0,0,0,46.0,0.0,1,0,1,1.0,0.0,1
A-2021-09-78,2021-09-14,05:25,CHOQUE,1,2,2,AREQUIPA,CAYLLOMA,SAN ANTONIO DE CHUCA,RURAL,CARRETERA,NACIONAL,PE-34A,-15.7617292,-70.9896114,DESPEJADO,RURAL,CURVA,INCLINADA,ASFALTADA,SI,PREVENTIVA (P),PREVENTIVA (P),SI,IMPRUDENCIA DEL CONDUCTOR,INVASIÓN DE CARRIL,5.0,0,2021.0,9.0,1.0,0,0,3,0,0.0,1.0,0.0,1.0,0,0,60.0,24.34474618201362,0,1,4,0.0,0.25,1
A-2021-09-268,2021-09-14,09:00,CHOQUE,1,0,0,APURIMAC,COTABAMBAS,CHALLHUAHUACHO,RURAL,CARRETERA,NACIONAL,PE-3SF,-14.143804300351665,-72.30288533023071,,,,,,,,,,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,9.0,0,2021.0,9.0,1.0,0,1,3,1,0.0,1.0,1.0,2.0,0,0,44.0,0.0,0,0,2,0.0,0.0,0
A-2021-09-130,2021-09-14,14:00,DESPISTE,1,0,1,LA LIBERTAD,SANTIAGO DE CHUCO,CACHICADAN,RURAL,CARRETERA,PROVINCIAL,LI-939,-8.039117,-78.09946,DESPEJADO,RURAL,TRAMO RECTO,PLANA ,TROCHA,,,,,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,14.0,0,2021.0,9.0,1.0,0,2,3,0,0.0,0.0,2.0,2.0,0,0,38.0,0.0,0,1,1,0.0,1.0,0
A-2021-09-206,2021-09-14,14:45,CHOQUE,1,0,2,JUNIN,JAUJA,SAN LORENZO,RURAL,CARRETERA,NACIONAL,PE-3S,-11.845242,-75.386895,DESPEJADO,RESIDENCIAL,TRAMO RECTO,PLANA ,ASFALTADA,SI,PREVENTIVA (P),PREVENTIVA (P),NO,IMPRUDENCIA DEL CONDUCTOR,CONDUCIR EN ESTADO DE EBRIEDAD Y/O DROGADICCIÓN,14.0,0,2021.0,9.0,1.0,0,2,3,1,0.0,0.0,0.0,0.0,0,1,44.5,28.991378028648448,0,1,2,0.0,0.5,0
A-2021-09-84,2021-09-14,19:30,CHOQUE,1,0,2,LA LIBERTAD,TRUJILLO,FLORENCIA DE MORA,URBANA,CALLE,URBANO,NO CORRESPONDE,-8.08727,-79.026687,DESPEJADO,COMERCIAL,INTERSECCIÓN,PLANA ,ASFALTADA,,,,,IMPRUDENCIA DEL CONDUCTOR,NO ESTABLECER EL DERECHO DE PASO,19.0,0,2021.0,9.0,1.0,0,3,3,0,2.0,0.0,0.0,2.0,0,0,23.0,5.656854249492381,0,1,2,0.0,0.5,1
A-2021-09-121,2021-09-14,21:00,DESPISTE,1,0,0,LIMA,LIMA,LOS OLIVOS,URBANA,CARRETERA,NACIONAL,PE-1N,-11.9661888,-77.0678143,DESPEJADO,RESIDENCIAL,TRAMO RECTO,PLANA ,ASFALTADA,,,,,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,21.0,0,2021.0,9.0,1.0,0,3,3,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,1,0.0,0.0,1
A-2021-09-273,2021-09-15,01:50,DESPISTE,1,0,1,SAN MARTIN,HUALLAGA,SAPOSOA,RURAL,CARRETERA,PROVINCIAL,SM-843,-6.93532,-76.7711,DESPEJADO,RURAL,CURVA,INCLINADA,ASFALTADA,NO,,,SI,IMPRUDENCIA DEL CONDUCTOR,CONDUCIR EN ESTADO DE EBRIEDAD Y/O DROGADICCIÓN,1.0,0,2021.0,9.0,2.0,0,0,3,2,0.0,1.0,0.0,1.0,0,1,25.0,0.0,1,1,1,1.0,1.0,1
A-2021-09-212,2021-09-15,05:00,DESPISTE,2,71,1,LAMBAYEQUE,CHICLAYO,LAGUNAS,RURAL,CARRETERA,NACIONAL,PE-1N,-7.051415,-79.576526,DESPEJADO,RURAL,TRAMO RECTO,PLANA ,ASFALTADA,SI,REGULADORA (R),INFORMATIVA (I),SI,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,5.0,1,2021.0,9.0,2.0,0,0,3,0,0.0,0.0,0.0,0.0,0,0,36.16216216216216,12.416324900232667,0,1,74,0.0,0.014,1
A-2021-09-210,2021-09-15,06:00,ATROPELLO,1,0,1,LAMBAYEQUE,LAMBAYEQUE,MOTUPE,RURAL,OTRO,URBANO,NO CORRESPONDE,-6.152058,-79.721485,DESPEJADO,RURAL,TRAMO RECTO,PLANA ,TROCHA,,,,,IMPRUDENCIA DEL CONDUCTOR,NO DAR PASO PREFERENTE AL PEATÓN,6.0,0,2021.0,9.0,2.0,0,1,3,0,2.0,0.0,2.0,4.0,0,0,44.0,24.041630560342615,0,0,2,0.0,0.0,0
A-2021-09-124,2021-09-15,06:40,ATROPELLO,1,0,0,LIMA,LIMA,MIRAFLORES,URBANA,AVENIDA,URBANO,NO CORRESPONDE,-12.129439000029455,-77.02302743852582,DESPEJADO,COMERCIAL,INTERSECCIÓN,PLANA ,ASFALTADA,,,,,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,6.0,0,2021.0,9.0,2.0,0,1,3,0,1.0,0.0,0.0,1.0,0,0,30.0,0.0,0,0,2,0.0,0.0,0
A-2021-09-85,2021-09-15,09:00,CHOQUE,1,0,3,LA LIBERTAD,CHEPEN,CHEPEN,RURAL,CARRETERA,NACIONAL,PE-1N,-7.214056,-79.429342,DESPEJADO,INDUSTRIAL,TRAMO RECTO,PLANA ,ASFALTADA,,,,,IMPRUDENCIA DEL CONDUCTOR,GIRAR IMPRUDENTEMENTE,9.0,0,2021.0,9.0,2.0,0,1,3,0,0.0,0.0,0.0,0.0,0,0,45.666666666666664,9.712534856222309,0,2,3,0.0,0.667,0
A-2021-09-50,2021-09-15,19:40,ATROPELLO,1,0,0,PUNO,SAN ROMAN,JULIACA,URBANA,AVENIDA,URBANO,NO CORRESPONDE,-15.514318,-70.123775,DESPEJADO,RESIDENCIAL,TRAMO RECTO,PLANA ,ASFALTADA,SI,REGULADORA (R),REGULADORA (R),NO,IMPRUDENCIA DEL PEATÓN,CRUCE INDEBIDO POR LA CALZADA,19.0,0,2021.0,9.0,2.0,0,3,3,1,1.0,0.0,0.0,1.0,0,1,30.5,12.020815280171307,0,1,2,0.0,0.5,1
A-2021-09-128,2021-09-15,20:30,ATROPELLO FUGA,1,0,1,LA LIBERTAD,ASCOPE,CHICAMA,RURAL,CARRETERA,NACIONAL,PE-1N,-7.974314,-79.081129,DESPEJADO,RURAL,TRAMO RECTO,PLANA ,ASFALTADA,,,,,IMPRUDENCIA DEL CONDUCTOR,CONDUCIR EN ESTADO DE EBRIEDAD Y/O DROGADICCIÓN,20.0,0,2021.0,9.0,2.0,0,3,3,0,0.0,0.0,0.0,0.0,0,0,61.0,0.0,0,0,2,0.0,0.0,1
A-2021-09-45,2021-09-16,03:30,VOLCADURA,1,0,1,PUNO,PUNO,VILQUE,RURAL,CARRETERA,DEPARTAMENTAL,PU-122,-15.777412458103388,-70.30179249116372,DESPEJADO,RURAL,TRAMO RECTO,PLANA ,AFIRMADO,,,,,INFRAESTRUCTURA Y ENTORNO VIAL,OTRO (INFRAESTRUCTURA Y ENTORNO VIAL),3.0,0,2021.0,9.0,3.0,0,0,3,1,0.0,0.0,1.0,1.0,0,0,30.0,0.0,0,0,1,0.0,0.0,1
A-2021-09-44,2021-09-16,07:00,ATROPELLO,1,0,0,PUNO,PUNO,ACORA,RURAL,CARRETERA,NACIONAL,PE-3S,-16.000244595944547,-69.76599430623706,DESPEJADO,RURAL,TRAMO RECTO,PLANA ,ASFALTADA,NO,,,SI,IMPRUDENCIA DEL PEATÓN,CRUCE INDEBIDO POR LA CALZADA,7.0,0,2021.0,9.0,3.0,0,1,3,1,0.0,0.0,0.0,0.0,0,1,63.5,28.991378028648448,0,1,2,0.0,0.5,0
A-2021-09-65,2021-09-17,05:40,ESPECIAL,1,0,1,TACNA,TACNA,CIUDAD NUEVA,URBANA,AVENIDA,URBANO,NO CORRESPONDE,-17.976328,-70.23725,DESPEJADO,RESIDENCIAL,TRAMO RECTO,INCLINADA,ASFALTADA,,,,,IMPRUDENCIA DEL CONDUCTOR,OTRO (IMPRUDENCIA DEL CONDUCTOR),5.0,0,2021.0,9.0,4.0,0,0,3,0,1.0,1.0,0.0,2.0,0,0,51.0,11.313708498984761,0,1,2,0.0,0.5,1
A-2021-09-278,2021-09-17,14:00,CHOQUE,1,0,2,ANCASH,SANTA,CHIMBOTE,URBANA,JIRÓN,URBANO,NO CORRESPONDE,-9.083483826740991,-78.57346631162113,DESPEJADO,RESIDENCIAL,INTERSECCIÓN,PLANA ,ASFALTADA,,,,,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,14.0,0,2021.0,9.0,4.0,0,2,3,0,1.0,0.0,0.0,1.0,0,0,32.5,14.849242404917497,0,1,2,0.0,0.5,0
A-2021-09-231,2021-09-17,17:15,CHOQUE,1,0,2,ICA,PISCO,PISCO,RURAL,CARRETERA,NACIONAL,PE-1SE,-13.699175,-76.165262,DESPEJADO,RURAL,TRAMO RECTO,PLANA ,ASFALTADA,,,,,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,17.0,0,2021.0,9.0,4.0,0,2,3,0,0.0,0.0,0.0,0.0,0,0,25.0,4.242640687119285,0,1,2,0.0,0.5,0
A-2021-09-62,2021-09-17,22:45,CHOQUE,1,1,2,CUSCO,CALCA,LARES,URBANA,CARRETERA,SIN CLASIFICAR,SIN CLASIFICAR,-13.184115,-72.062108,DESPEJADO,RESIDENCIAL,TRAMO RECTO,PLANA ,ASFALTADA,,,,,IMPRUDENCIA DEL CONDUCTOR,EXCESO DE VELOCIDAD,22.0,0,2021.0,9.0,4.0,0,3,3,1,0.0,0.0,0.0,0.0,0,0,31.0,10.392304845413264,0,1,3,0.0,0.333,1
A-2021-09-71,2021-09-18,04:50,DESPISTE,1,2,1,CAJAMARCA,SAN MARCOS,GREGORIO PITA,RURAL,CARRETERA,NACIONAL,PE-3N,-7.286192,-78.213168,DESPEJADO,RURAL,TRAMO RECTO,INCLINADA,ASFALTADA,SI,PREVENTIVA (P),,SI,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,4.0,0,2021.0,9.0,5.0,1,0,3,1,0.0,1.0,0.0,1.0,0,0,26.666666666666668,4.04145188432738,1,0,4,0.25,0.0,1
A-2021-09-125,2021-09-18,06:45,DESPISTE,1,0,1,CUSCO,CANAS,LAYO,URBANA,CALLE,URBANO,NO CORRESPONDE,-14.49696,-71.155116,DESPEJADO,RESIDENCIAL,TRAMO RECTO,PLANA ,ASFALTADA,,,,,IMPRUDENCIA DEL CONDUCTOR,CONDUCIR EN ESTADO DE EBRIEDAD Y/O DROGADICCIÓN,6.0,0,2021.0,9.0,5.0,1,1,3,1,2.0,0.0,0.0,2.0,0,0,48.0,0.0,0,0,1,0.0,0.0,0
A-2021-09-66,2021-09-18,07:20,CAÍDA DE PASAJERO,1,1,2,ICA,CHINCHA,CHINCHA BAJA,RURAL,CARRETERA,NACIONAL,PE-1S,-13.4609451,-76.136483,DESPEJADO,RURAL,TRAMO RECTO,PLANA ,ASFALTADA,,,,,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,7.0,0,2021.0,9.0,5.0,1,1,3,0,0.0,0.0,0.0,0.0,0,0,41.333333333333336,15.01110699893027,0,2,3,0.0,0.667,0
A-2021-09-157,2021-09-18,11:05,CHOQUE,1,0,0,LORETO,MAYNAS,BELEN,URBANA,AVENIDA,URBANO,NO CORRESPONDE,-3.7650069535268007,-73.25943265263824,,,,,,,,,,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,11.0,0,2021.0,9.0,5.0,1,1,3,2,1.0,1.0,1.0,3.0,0,0,63.0,8.48528137423857,0,0,2,0.0,0.0,0
A-2021-09-195,2021-09-18,12:20,CHOQUE,1,0,2,PUNO,AZANGARO,AZANGARO,RURAL,CARRETERA,NACIONAL,PE-34B,-14.812665868258437,-70.24852685644093,DESPEJADO,RURAL,TRAMO RECTO,PLANA ,ASFALTADA,,,,,IMPRUDENCIA DEL CONDUCTOR,CONDUCIR EN SENTIDO CONTRARIO,12.0,0,2021.0,9.0,5.0,1,2,3,1,0.0,0.0,0.0,0.0,0,0,43.5,2.1213203435596424,0,2,2,0.0,1.0,0
A-2021-09-131,2021-09-18,15:00,CAÍDA DE PASAJERO,1,0,2,LA LIBERTAD,OTUZCO,USQUIL,RURAL,CARRETERA,PROVINCIAL,LI-777,-7.774257,-78.354444,DESPEJADO,RURAL,CURVA,INCLINADA,TROCHA,,,,,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,15.0,0,2021.0,9.0,5.0,1,2,3,0,0.0,1.0,2.0,3.0,0,0,40.666666666666664,15.885003409925142,0,2,3,0.0,0.667,0
A-2021-09-272,2021-09-18,18:30,CHOQUE,1,1,2,SAN MARTIN,SAN MARTIN,CACATACHI,RURAL,CARRETERA,NACIONAL,PE-5N,-6.46943,-76.40892,DESPEJADO,RURAL,TRAMO RECTO,PLANA ,ASFALTADA,SI,REGULADORA (R),,SI,IMPRUDENCIA DEL CONDUCTOR,INVASIÓN DE CARRIL,18.0,0,2021.0,9.0,5.0,1,3,3,2,0.0,0.0,0.0,0.0,0,0,39.0,17.435595774162696,1,1,3,0.333,0.333,1
A-2021-09-67,2021-09-18,19:20,DESPISTE,1,2,1,ANCASH,BOLOGNESI,PACLLON,RURAL,CARRETERA,PROVINCIAL,AN-1263,-10.197130278814091,-77.03216312157124,DESPEJADO,RURAL,CURVA,INCLINADA,AFIRMADO,,,,,IMPRUDENCIA DEL CONDUCTOR,EXCESO DE PASAJEROS O CARGA,19.0,0,2021.0,9.0,5.0,1,3,3,0,0.0,1.0,1.0,2.0,0,0,52.0,12.12435565298214,0,1,3,0.0,0.333,1
A-2021-09-243,2021-09-18,19:51,DESPISTE,1,2,1,LIMA,BARRANCA,SUPE,RURAL,CARRETERA,NACIONAL,PE-1N,-10.788557,-77.711797,DESPEJADO,RURAL,TRAMO RECTO,PLANA ,ASFALTADA,,,,,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,19.0,0,2021.0,9.0,5.0,1,3,3,0,0.0,0.0,0.0,0.0,0,0,22.0,31.11269837220809,0,0,3,0.0,0.0,1
A-2021-09-89,2021-09-18,20:35,ATROPELLO,1,0,1,AREQUIPA,AREQUIPA,LA JOYA,RURAL,CARRETERA,NACIONAL,PE-1S,-16.678236572097173,-71.8708634030674,DESPEJADO,RURAL,INTERSECCIÓN,PLANA ,ASFALTADA,SI,INFORMATIVA (I),INFORMATIVA (I),SI,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,20.0,0,2021.0,9.0,5.0,1,3,3,0,0.0,0.0,0.0,0.0,0,0,29.5,20.506096654409877,0,1,2,0.0,0.5,1
A-2021-09-173,2021-09-18,22:00,CHOQUE,1,1,2,LORETO,MAYNAS,SAN JUAN BAUTISTA,URBANA,AVENIDA,URBANO,NO CORRESPONDE,-3.792249472553042,-73.29888612653801,SOLEADO,COMERCIAL,TRAMO RECTO,PLANA ,ASFALTADA,,,,,EN PROCESO DE INVESTIGACIÓN,NO CUENTA CON CAUSA ESPECIFICA,22.0,0,2021.0,9.0,5.0,1,3,3,2,1.0,0.0,0.0,1.0,0,0,24.333333333333332,11.67618659209133,0,0,3,0.0,0.0,1
